text,label
"We noticed unusual activity on your Paytm account. To stop the transaction, please provide the 6-digit OTP.",phishing
"We noticed unusual activity on your Paytm account. To stop the transaction, please provide the 6-digit OTP.",phishing
"We noticed unusual activity on your Paytm account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Hi, I'm calling from Amazon regarding your order. I am at the gate.",safe
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
"We noticed unusual activity on your SBI account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Sir, we need to record your statement on video call for the Enforcement Directorate investigation.",fake_cbi
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
"Hello, this is Officer Sharma from Cyber Crime Branch. We have intercepted a package in your name containing unlicensed weapons.",digital_arrest
"Hi, I'm calling from BlueDart regarding your order. I am at the gate.",safe
We are calling from Enforcement Directorate headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"Hi, I'm calling from BlueDart regarding your order. I am at the gate.",safe
This is Cyber Crime Branch calling. Your name came up in a human trafficking investigation.,fake_cbi
"Hello, this is Officer Sharma from the CBI. We have intercepted a package in your name containing illegal narcotics.",digital_arrest
"Hey man, what time are we meeting for dinner tonight?",safe
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
Your Paytm account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
Congratulations! You have won a lottery of Rs 5 lakh. Click the link to claim your prize.,phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"You have to pay a penalty of 98,000 rupees immediately to close the Customs Department case against you.",fake_cbi
"Hello, this is Officer Sharma from Mumbai Police. We have intercepted a package in your name containing 5 passports and MDMA.",digital_arrest
You have to pay a penalty of 50 rupees immediately to close the Cyber Crime Branch case against you.,fake_cbi
"Hello, this is ICICI customer service. How can I help you today?",safe
Can you pick up some groceries on your way back home?,safe
Can you pick up some groceries on your way back home?,safe
"Your Aadhaar card was used to open 5 bank accounts for money laundering. You must transfer a security deposit of Rs 98,000 lakh.",digital_arrest
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Hi, I'm calling from BlueDart regarding your order. I am at the gate.",safe
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
Your PhonePe account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
You have to pay a penalty of 2 rupees immediately to close the Mumbai Police case against you.,fake_cbi
"Hey man, what time are we meeting for dinner tonight?",safe
You have to pay a penalty of 10 rupees immediately to close the the Supreme Court case against you.,fake_cbi
You have to pay a penalty of 10 rupees immediately to close the Mumbai Police case against you.,fake_cbi
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
"Sir, we need to record your statement on video call for the Mumbai Police investigation.",fake_cbi
"We noticed unusual activity on your Axis Bank account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
"Hello, this is Officer Sharma from Cyber Crime Branch. We have intercepted a package in your name containing smuggled gold.",digital_arrest
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
We are calling from Customs Department headquarters. We found your mobile number linked to illegal activities.,fake_cbi
We are calling from Mumbai Police headquarters. We found your mobile number linked to illegal activities.,fake_cbi
We are calling from Customs Department headquarters. We found your mobile number linked to illegal activities.,fake_cbi
This is Paytm customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
This is Enforcement Directorate calling. Your name came up in a human trafficking investigation.,fake_cbi
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
We are calling from Customs Department headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"Hello, this is Officer Sharma from Mumbai Police. We have intercepted a package in your name containing smuggled gold.",digital_arrest
Share your bank statement and OTP to verify you are not involved in the Customs Department money laundering case.,fake_cbi
You have to pay a penalty of 5 rupees immediately to close the Enforcement Directorate case against you.,fake_cbi
This is Enforcement Directorate calling. Your name came up in a human trafficking investigation.,fake_cbi
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"To verify your accounts, please send 2 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
Can you pick up some groceries on your way back home?,safe
"Congratulations! You have won a lottery of Rs 5,00,000 lakh. Click the link to claim your prize.",phishing
"We noticed unusual activity on your PhonePe account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Congratulations! You have won a lottery of Rs 5,00,000 lakh. Click the link to claim your prize.",phishing
"To verify your accounts, please send 10 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
"Hello, this is Officer Sharma from Customs Department. We have intercepted a package in your name containing smuggled gold.",digital_arrest
Your Aadhaar card was used to open 12 bank accounts for money laundering. You must transfer a security deposit of Rs 2 lakh.,digital_arrest
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
Your HDFC account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Hey man, what time are we meeting for dinner tonight?",safe
"Congratulations! You have won a lottery of Rs 5,00,000 lakh. Click the link to claim your prize.",phishing
